generation,max,mean,std,min
374,1362.448680726751,675.5840601519268,527.1047791466632,-649.9631818837647
375,1390.2521371287637,950.5762937842449,396.0469721627273,-172.85958340702956
376,1432.2103676424586,1001.8804425755657,301.4991539285523,281.8163440010097
377,1307.8683668146439,772.5936012412828,442.495109949863,-280.1787122618165
378,1374.5799192500695,931.0904069456446,245.5710320305641,626.0363362419478
379,1427.269926670851,990.1689798013082,252.56643105264138,504.5715867587911
380,1404.31445563968,796.5077381138364,538.491677717474,-309.43129854365543
381,1233.8857824614754,851.7128579981952,341.05330211817216,-97.6381255764874
382,1335.2114602744828,914.7390109657598,277.7623010240893,317.3705328974249
383,1323.7054517444635,836.251257394381,442.68175422286913,-61.12166484418093
384,1476.9898961336926,1026.2987374990385,498.803723598803,-189.93412317290273
385,1442.5390282650994,991.1464933403228,353.07449403688975,234.45316909878431
386,1333.7050103242143,723.1186940051704,517.917851136416,-449.35844913038505
387,1470.1569705789768,1024.7715798280992,387.2488236742525,-74.59963651280218
388,1447.7373148002769,1196.0808871880145,291.92038840645466,263.9461165319825
389,1512.6956747542933,905.6764405711934,598.6721912012674,-472.58312670927285
390,1466.3526132631328,1022.6338135084102,505.2642493257204,-616.611030573152
391,1483.0074789602982,1103.9614553931763,247.2537032485476,710.4595080486575
392,1516.9089200067417,1084.2738430627717,351.3064762186548,35.443921797366826
393,1541.8874718005843,1160.7171893134494,431.79721160681385,-249.96437272394903
394,1560.691408070591,917.9055827301015,569.7463332526195,-310.453016162805
395,1632.406754628067,858.1981457070266,674.4507132373944,-359.6573093869807
396,1507.6998449567616,1356.3144584125143,167.63476769835043,810.5414245977204
397,1638.4347172073417,1246.734526752494,269.77324220901784,729.072009752765
398,1701.2215700314357,1183.5463760252858,616.410202594283,-463.52461193846557
399,1926.53157464953,1258.874971323317,478.2736688356509,-134.77984386050034
400,1681.3190389397175,1274.9319962995746,492.4586074891984,-267.64585820205554
401,1630.920720833554,1469.2694461644003,219.50466372983476,727.815754762831
402,1541.8834854107315,1213.258960108756,302.93553257503424,698.3948120043102
403,1627.2231813282754,1355.4381519638514,240.45325372008094,777.0945738431599
404,1686.0374346609444,1431.6130143861858,190.29022596627465,983.6191369468777
